,order_id,user_id,order_number,orders_day_of_week,order_hour_of_day,days_from_last_order,first_order
6080,3313967,139430,3,1,9,14.0,False
6081,1467316,96660,26,2,17,6.0,False
6082,1853504,12023,3,3,20,8.0,False
6083,650568,145499,1,0,17,,True
6084,2478519,28344,7,4,16,3.0,False
6085,804759,4823,20,0,17,12.0,False
6086,1914620,35046,7,6,10,6.0,False
6087,1369352,77195,4,4,18,26.0,False
6088,24353,109763,6,5,8,11.0,False
6089,2655445,91566,2,0,15,9.0,False
6090,726116,165860,26,0,16,5.0,False
6091,3057372,125594,2,3,17,30.0,False
6092,516594,182918,33,4,17,10.0,False
6093,1711177,108688,9,4,18,25.0,False
6094,2233915,126042,10,5,15,23.0,False
6095,3227337,143424,3,3,18,30.0,False
6096,332477,105687,3,6,10,14.0,False
6097,2868168,92852,6,5,9,2.0,False
6098,1989824,51100,7,1,14,18.0,False
6099,545552,70962,5,1,12,30.0,False
6100,501762,159620,40,4,10,3.0,False
6101,1041841,68617,8,2,11,14.0,False
6102,3369020,64099,4,0,19,28.0,False
6103,1706912,199502,5,1,15,20.0,False
6104,2828293,67563,28,5,9,2.0,False
6105,1671558,1390,6,5,11,6.0,False
6106,2443549,61542,78,0,16,2.0,False
6107,2546254,136230,21,6,22,26.0,False
6108,3303335,20554,6,5,12,13.0,False
6109,2465759,90689,26,3,13,3.0,False
6110,487325,1173,47,3,12,2.0,False
6111,1356978,43176,19,0,11,7.0,False
6112,1439437,161728,4,0,16,8.0,False
6113,2504605,52904,84,3,19,6.0,False
6114,2330208,65430,14,5,12,6.0,False
6115,2519104,50009,10,1,14,13.0,False
6116,2498070,37989,7,5,16,25.0,False
6117,636812,135942,46,3,11,3.0,False
6118,2287556,180738,7,0,12,7.0,False
6119,1749327,140383,13,0,17,16.0,False
6120,2320955,49463,5,1,4,4.0,False
6121,2828861,91724,5,3,12,6.0,False
6122,1432809,17873,91,1,14,1.0,False
6123,51748,75887,46,5,11,3.0,False
6124,3160729,119118,7,5,9,7.0,False
6125,2267907,8932,12,5,6,7.0,False
6126,3193720,157255,43,3,17,12.0,False
6127,2930472,30774,12,1,13,6.0,False
6128,2846003,91398,13,6,9,15.0,False
6129,1408718,134803,3,1,8,5.0,False
6130,1421141,16708,17,1,9,26.0,False
6131,2717101,4004,17,1,20,17.0,False
6132,322799,204811,44,3,19,19.0,False
6133,2051921,176878,6,1,10,12.0,False
6134,1103417,63261,2,6,16,6.0,False
6135,1084078,136092,20,6,17,1.0,False
6136,308690,90815,12,5,12,7.0,False
6137,3233938,165655,35,0,10,7.0,False
6138,3168449,74245,4,1,15,8.0,False
6139,1072564,102136,2,0,18,7.0,False
6140,1705033,147609,6,3,19,30.0,False
6141,1810431,97293,8,0,22,6.0,False
6142,1011607,125002,3,0,8,6.0,False
6143,180601,68201,4,6,13,17.0,False
6144,3257565,65413,10,0,15,6.0,False
6145,954454,9261,14,3,7,2.0,False
6146,2997902,189025,8,2,15,2.0,False
6147,1820131,81499,20,1,18,16.0,False
6148,883968,184415,10,0,12,12.0,False
6149,1656937,21012,58,5,7,5.0,False
6150,2840551,137110,3,4,10,7.0,False
6151,788103,147678,9,6,12,14.0,False
6152,2596846,163798,5,0,8,5.0,False
6153,3084760,52576,20,6,23,7.0,False
6154,2572633,152451,1,2,16,,True
6155,1027629,10741,18,2,7,8.0,False
6156,2553346,59262,1,0,21,,True
6157,2785450,71919,66,1,14,2.0,False
6158,48488,117479,6,4,17,30.0,False
6159,223728,43844,27,3,10,3.0,False
6160,994624,172034,74,1,10,1.0,False
6161,627931,193291,15,4,9,6.0,False
6162,3328724,188082,9,6,15,28.0,False
6163,2228042,121258,5,2,19,25.0,False
6164,2426142,36135,8,5,10,10.0,False
6165,572924,103360,3,2,12,3.0,False
6166,1083224,166218,9,6,18,27.0,False
6167,105962,134248,52,2,20,2.0,False
6168,3024470,16061,30,1,13,7.0,False
6169,594473,101741,1,1,11,,True
6170,200163,110174,64,3,10,2.0,False
6171,3223017,26969,21,0,6,2.0,False
6172,428125,55237,16,2,10,5.0,False
6173,1688092,206152,15,5,10,9.0,False
6174,805595,141938,4,0,17,30.0,False
6175,407526,185169,5,4,10,10.0,False
6176,3169946,139706,23,2,14,1.0,False
6177,1784413,96072,41,4,13,8.0,False
6178,3387707,9836,4,2,18,0.0,False
6179,2647874,83222,69,2,15,3.0,False
6180,3193972,128257,4,4,18,18.0,False
6181,599478,43571,6,5,21,0.0,False
6182,2648568,79039,21,4,9,30.0,False
6183,420300,133282,20,6,15,30.0,False
6184,35289,71070,28,5,14,3.0,False
6185,3000600,61628,38,0,16,17.0,False
6186,2798301,56174,5,0,19,30.0,False
6187,2383370,70325,3,1,16,30.0,False
6188,275710,169797,15,0,10,3.0,False
6189,488978,203159,57,0,20,2.0,False
6190,346477,26970,7,0,10,12.0,False
6191,3334371,29292,4,3,13,11.0,False
6192,4837,28537,2,2,11,10.0,False
6193,600696,45286,16,6,12,1.0,False
6194,1674906,58418,6,6,20,6.0,False
6195,547364,39294,5,4,14,19.0,False
6196,2712874,61656,26,2,15,1.0,False
6197,1590835,125545,14,4,14,1.0,False
6198,862894,166835,3,5,15,4.0,False
6199,3287341,64593,2,0,18,22.0,False
6200,1775584,126236,14,6,12,9.0,False
6201,2398853,136712,10,0,14,14.0,False
6202,1973343,154552,4,2,17,15.0,False
6203,924726,168314,3,4,7,30.0,False
6204,2214611,183798,22,3,22,13.0,False
6205,26340,154673,5,1,13,8.0,False
6206,882862,181017,12,4,13,14.0,False
6207,1048884,97059,12,5,11,3.0,False
6208,136524,54550,1,2,18,,True
6209,2776987,25784,3,1,10,11.0,False
6210,1122618,41476,8,5,18,6.0,False
6211,1950038,32304,6,0,21,0.0,False
6212,2010118,56413,7,1,12,12.0,False
6213,885903,37035,10,5,10,30.0,False
6214,1191859,82168,34,4,0,3.0,False
6215,1492949,142918,36,4,17,3.0,False
6216,1094169,143949,4,2,10,30.0,False
6217,138870,129988,2,2,18,30.0,False
6218,2076755,153522,6,5,15,12.0,False
6219,1230675,133218,25,0,14,3.0,False
6220,1412130,141196,2,3,9,8.0,False
6221,1269707,71370,6,1,11,7.0,False
6222,3020084,158164,17,6,14,1.0,False
6223,1932989,42910,36,6,18,5.0,False
6224,1116813,179848,3,2,13,30.0,False
6225,725615,205567,15,1,10,7.0,False
6226,2129061,154772,10,6,9,4.0,False
6227,2915664,3497,7,1,21,13.0,False
6228,2686872,179026,16,5,17,1.0,False
6229,2679565,81686,13,4,12,15.0,False
6230,1689299,198384,9,4,14,30.0,False
6231,1683608,126328,3,1,16,3.0,False
6232,3161663,91457,4,4,11,30.0,False
6233,1656754,15111,3,5,13,30.0,False
6234,1270078,16996,3,2,15,17.0,False
6235,3060318,159584,11,1,9,16.0,False
6236,1598090,196176,1,1,11,,True
6237,1311752,61634,5,2,6,5.0,False
6238,1897660,116031,37,1,13,11.0,False
6239,317006,96413,53,4,10,4.0,False
6240,1295420,129662,7,5,20,2.0,False
6241,1222536,71612,72,4,8,3.0,False
6242,3267306,144265,12,2,9,9.0,False
6243,3402109,161628,8,4,10,9.0,False
6244,1866300,186126,7,4,18,6.0,False
6245,2927258,130969,2,6,13,20.0,False
6246,1906182,122991,31,0,17,21.0,False
6247,1861165,197206,2,3,17,7.0,False
6248,148105,58272,1,0,9,,True
6249,329083,129512,12,0,12,22.0,False
6250,2881006,163321,2,5,9,4.0,False
6251,2526191,104226,8,5,18,5.0,False
6252,1030750,143150,5,5,13,25.0,False
6253,2685230,36132,4,6,11,30.0,False
6254,1125930,6084,3,3,12,8.0,False
6255,1614828,35915,7,2,13,1.0,False
6256,1927331,130653,5,6,17,3.0,False
6257,3018663,161570,5,4,8,30.0,False
6258,659942,56825,61,4,8,4.0,False
6259,1276704,191160,10,0,18,5.0,False
6260,216011,2495,5,2,6,14.0,False
6261,1517845,124259,3,4,10,30.0,False
6262,2401963,39863,91,6,12,3.0,False
6263,3160407,28880,2,0,13,3.0,False
6264,1670843,204421,1,1,21,,True
6265,1424093,163122,33,4,16,3.0,False
6266,1145417,124157,2,0,11,16.0,False
6267,993844,26565,10,4,11,7.0,False
6268,1348951,182649,53,2,8,3.0,False
6269,2889613,183235,31,6,10,5.0,False
6270,544396,72147,10,0,15,11.0,False
6271,2984987,188297,1,5,13,,True
6272,467273,199190,24,5,10,2.0,False
6273,2601215,54312,31,4,16,10.0,False
6274,1125753,164219,6,0,12,17.0,False
6275,1083694,100870,14,5,13,8.0,False
6276,2318726,132000,4,3,9,30.0,False
6277,736780,178583,14,6,14,6.0,False
6278,3221499,92565,13,4,9,5.0,False
6279,1739175,122612,14,5,11,26.0,False
6280,723017,59454,36,5,15,3.0,False
6281,1257138,161822,6,0,14,21.0,False
6282,440959,174139,1,2,10,,True
6283,2828335,138350,26,6,8,22.0,False
6284,820275,137886,3,0,9,8.0,False
6285,520879,190344,10,0,14,30.0,False
6286,2216780,4206,4,5,20,5.0,False
6287,908089,82819,39,6,12,6.0,False
6288,1047051,166601,3,1,8,7.0,False
6289,1132684,21739,6,0,2,21.0,False
6290,2537008,169540,2,0,10,30.0,False
6291,2449264,53017,17,6,16,6.0,False
6292,1989648,82726,8,0,17,8.0,False
6293,2489906,56797,1,0,11,,True
6294,2484922,137979,6,3,17,10.0,False
6295,997613,194831,15,0,18,6.0,False
6296,305643,150209,5,6,9,7.0,False
6297,3031556,46643,1,4,13,,True
6298,1116909,127893,1,6,12,,True
6299,2388657,36043,10,3,6,30.0,False
6300,2642812,153538,40,3,12,4.0,False
6301,2838057,7322,30,5,17,8.0,False
6302,1441541,158722,12,5,13,1.0,False
6303,1641209,147532,22,6,17,6.0,False
6304,1754912,34573,40,1,16,4.0,False
6305,405595,134172,18,1,11,14.0,False
6306,1907275,11962,3,4,18,4.0,False
6307,2108054,193522,1,5,12,,True
6308,3167631,6683,5,1,17,19.0,False
6309,1901914,82945,14,5,7,6.0,False
6310,91024,134391,14,1,17,15.0,False
6311,2003548,129159,26,2,16,5.0,False
6312,2835523,85035,17,1,19,3.0,False
6313,1651948,48279,4,0,3,30.0,False
6314,2777693,156371,19,2,14,1.0,False
6315,372742,146982,61,1,10,7.0,False
6316,3391238,49999,1,2,10,,True
6317,3038244,78514,25,6,11,12.0,False
6318,719648,179108,13,2,10,30.0,False
6319,571055,21364,3,6,12,30.0,False
6320,1918965,38699,7,0,12,7.0,False
6321,2072475,166293,8,6,8,7.0,False
6322,1939938,122402,3,6,0,6.0,False
6323,2619283,201770,3,6,11,30.0,False
6324,3099657,46616,2,6,17,5.0,False
6325,1400750,184260,6,1,15,6.0,False
6326,3411814,52129,5,0,11,18.0,False
6327,331138,179865,2,6,17,5.0,False
6328,1824143,161275,12,0,13,16.0,False
6329,3374374,52503,10,6,10,15.0,False
6330,2074917,30312,10,1,22,9.0,False
6331,1679842,204490,30,0,22,5.0,False
6332,2592499,73994,1,6,16,,True
6333,3137863,88208,4,1,16,3.0,False
6334,2198569,11760,4,0,9,20.0,False
6335,2544304,154011,1,5,0,,True
6336,2598875,135175,36,1,10,7.0,False
6337,2042454,204338,2,6,17,7.0,False
6338,3349004,81590,15,6,10,6.0,False
6339,1436324,161212,5,3,14,30.0,False
6340,3098293,152700,2,3,15,24.0,False
6341,710103,103329,11,4,14,30.0,False
6342,3061004,170925,6,2,9,8.0,False
6343,2426405,95113,37,2,10,11.0,False
6344,2245534,113915,14,4,15,17.0,False
6345,2498239,117242,12,1,17,30.0,False
6346,1990744,28505,6,2,16,6.0,False
6347,2741965,39837,28,4,19,7.0,False
6348,735847,201948,22,1,15,17.0,False
6349,1920777,51550,7,4,13,13.0,False
6350,1230075,115333,6,2,10,3.0,False
6351,1877444,39074,11,6,11,7.0,False
6352,2253851,136238,38,0,15,7.0,False
6353,445043,150626,1,4,14,,True
6354,3331207,127121,3,3,17,30.0,False
6355,2050737,174104,18,4,10,8.0,False
6356,2700291,45355,39,6,10,12.0,False
6357,1275416,154828,15,0,5,11.0,False
6358,2908554,26855,1,6,20,,True
6359,3277847,87962,5,1,20,13.0,False
6360,424986,83215,63,6,0,4.0,False
6361,3215761,66153,19,5,11,0.0,False
6362,2269010,118710,17,2,9,18.0,False
6363,2440399,72971,25,0,12,30.0,False
6364,2223263,161233,10,5,20,11.0,False
6365,47611,25244,55,0,15,9.0,False
6366,2075382,3219,23,4,19,2.0,False
6367,392068,33222,6,2,10,30.0,False
6368,381931,126338,4,2,16,11.0,False
6369,1236102,100043,18,3,8,2.0,False
6370,855918,160607,7,4,20,6.0,False
6371,1391824,137808,4,6,14,1.0,False
6372,2358839,40493,20,0,18,14.0,False
6373,719961,153324,17,6,16,19.0,False
6374,1605140,160745,6,1,19,8.0,False
6375,1169279,61043,14,0,11,15.0,False
6376,1564106,150868,1,6,10,,True
6377,1919956,88491,28,1,11,5.0,False
6378,2520796,180986,3,0,11,8.0,False
6379,1052180,132835,1,0,12,,True
6380,549186,97453,65,5,15,4.0,False
6381,1407824,138089,7,3,12,5.0,False
6382,2708741,185598,13,3,17,7.0,False
6383,128135,144889,43,3,8,2.0,False
6384,2496932,110894,22,4,7,4.0,False
6385,477408,25415,15,5,11,3.0,False
6386,2150643,119144,9,6,10,6.0,False
6387,3107836,157057,23,0,9,17.0,False
6388,1722253,200327,10,4,18,6.0,False
6389,1311242,150044,6,5,16,4.0,False
6390,2318873,76449,12,3,10,5.0,False
6391,546124,121374,5,5,14,8.0,False
6392,1778668,48633,9,4,16,9.0,False
6393,800780,160682,41,0,20,7.0,False
6394,1689720,29064,36,1,9,0.0,False
6395,2610618,153468,1,5,12,,True
6396,481700,133414,17,6,12,6.0,False
6397,1782801,25780,3,0,16,4.0,False
6398,3042198,95160,53,1,13,5.0,False
6399,1326772,174628,11,4,14,1.0,False
6400,1675381,179263,15,6,21,21.0,False
6401,920494,54620,14,3,13,1.0,False
6402,1916310,163418,12,3,10,22.0,False
6403,1017178,47451,12,2,19,1.0,False
6404,2724610,51636,5,3,16,30.0,False
6405,3039401,68713,81,1,7,3.0,False
6406,837303,9467,1,0,17,,True
6407,2612954,48905,2,5,11,3.0,False
6408,1458983,157856,1,2,16,,True
6409,996227,74213,9,5,17,7.0,False
6410,2791677,51782,5,4,11,2.0,False
6411,897498,72785,54,3,11,6.0,False
6412,3030558,124991,74,2,12,1.0,False
6413,3242522,185858,10,1,11,9.0,False
6414,150073,76762,53,4,12,5.0,False
6415,3410024,74355,32,3,16,2.0,False
6416,2582012,61183,18,4,18,6.0,False
6417,871253,151860,35,6,16,5.0,False
6418,1005256,25669,1,4,19,,True
6419,1065520,54606,1,4,10,,True
6420,2740151,65147,3,0,12,3.0,False
6421,1806081,131574,2,4,19,5.0,False
6422,3285939,144044,42,1,11,7.0,False
6423,2912055,192038,1,1,17,,True
6424,1317445,158707,6,5,21,7.0,False
6425,624656,16118,64,0,15,3.0,False
6426,2955716,34354,2,3,17,7.0,False
6427,3031945,169584,18,0,16,2.0,False
6428,973236,104008,29,3,11,7.0,False
6429,1392493,202059,16,5,20,7.0,False
6430,1344156,60935,23,1,10,4.0,False
6431,2276501,183173,14,0,8,1.0,False
6432,2264082,196170,2,3,8,24.0,False
6433,1513346,171872,20,5,9,4.0,False
6434,1883015,130143,6,2,13,3.0,False
6435,173473,185532,1,4,17,,True
6436,1079895,94859,6,4,17,10.0,False
6437,3129462,161881,13,6,15,13.0,False
6438,344505,80431,8,0,13,7.0,False
6439,1749632,197827,26,4,14,1.0,False
6440,700064,1024,28,5,8,1.0,False
6441,853621,95962,28,2,13,13.0,False
6442,2994403,80155,20,6,12,5.0,False
6443,1170485,9811,3,4,18,0.0,False
6444,653198,80659,17,4,14,0.0,False
6445,2130878,132401,3,0,18,15.0,False
6446,1493071,66373,64,6,18,7.0,False
6447,3353308,179575,1,0,21,,True
6448,3216715,12803,21,0,18,30.0,False
6449,587474,92393,30,5,12,1.0,False
6450,2010356,177258,22,0,12,29.0,False
6451,859668,136392,6,0,9,30.0,False
6452,1581950,204697,30,2,8,14.0,False
6453,182178,144704,2,4,10,8.0,False
6454,1989691,189748,3,3,19,5.0,False
6455,589773,146079,8,0,14,8.0,False
6456,2880678,101406,28,2,15,30.0,False
6457,1557469,82731,7,4,17,30.0,False
6458,1470022,103617,8,0,9,15.0,False
6459,709881,59016,5,0,8,17.0,False
6460,963529,91260,34,2,7,9.0,False
6461,942113,77956,8,1,18,0.0,False
6462,2536288,162795,1,5,16,,True
6463,2300742,144698,4,4,0,30.0,False
6464,1053952,121901,1,0,17,,True
6465,1731754,140023,25,2,8,3.0,False
6466,1820737,58586,8,3,13,7.0,False
6467,3037431,95412,11,5,13,15.0,False
6468,142909,40882,2,0,12,13.0,False
6469,2176794,196966,1,4,16,,True
6470,3195699,71840,12,0,12,11.0,False
6471,1577291,44542,2,4,8,3.0,False
6472,3063374,189974,36,2,13,0.0,False
6473,1894769,31358,21,0,11,3.0,False
6474,684507,136069,31,1,13,3.0,False
6475,2937953,90,28,2,13,7.0,False
6476,3130274,13701,58,6,7,3.0,False
6477,98888,202516,9,0,15,7.0,False
6478,1926931,173995,7,2,14,10.0,False
6479,2547349,36190,36,4,10,1.0,False
6480,2113241,32775,53,4,6,5.0,False
6481,1530469,101343,77,5,12,5.0,False
6482,1088535,4064,7,6,19,30.0,False
6483,1676190,32349,21,2,6,8.0,False
6484,2711216,202114,26,1,14,6.0,False
6485,503045,158591,8,1,8,11.0,False
6486,2270443,7605,17,0,12,6.0,False
6487,21398,111000,11,3,8,21.0,False
6488,374112,30523,6,3,12,30.0,False
6489,1203225,192509,10,3,13,30.0,False
6490,1638241,132372,19,0,14,6.0,False
6491,1334506,83185,28,1,18,18.0,False
6492,451972,66358,4,3,19,12.0,False
6493,3398128,143945,46,2,12,3.0,False
6494,1841031,204160,19,1,16,11.0,False
6495,2350380,20831,36,6,10,7.0,False
6496,1709872,197192,4,6,5,23.0,False
6497,1476581,192625,5,1,13,14.0,False
6498,830902,4905,13,4,16,18.0,False
6499,1706597,75354,6,5,10,12.0,False
6500,3136535,117950,1,3,15,,True
6501,2127262,184537,14,4,8,8.0,False
6502,1802791,197908,1,0,18,,True
6503,3022893,201412,57,1,7,3.0,False
6504,693981,46834,5,4,16,30.0,False
6505,2859299,3546,7,3,18,8.0,False
6506,363604,85545,4,3,20,8.0,False
6507,1974925,33731,62,5,8,1.0,False
6508,2227464,67589,11,0,15,7.0,False
6509,2375079,199764,14,0,22,26.0,False
6510,2859644,166234,16,1,10,14.0,False
6511,2650108,65409,1,0,12,,True
6512,1640821,176478,100,1,15,0.0,False
6513,1133755,75664,12,5,9,1.0,False
6514,2377314,33742,6,5,15,8.0,False
6515,3255754,160639,22,4,22,15.0,False
6516,1951379,74051,3,6,14,8.0,False
6517,3295583,189275,10,0,10,5.0,False
6518,2475411,183049,10,4,12,3.0,False
6519,2427679,64749,10,0,10,9.0,False
6520,2384473,79974,3,5,10,4.0,False
6521,2205426,76680,13,3,15,9.0,False
6522,2709225,17692,58,4,12,3.0,False
6523,107735,183129,67,2,13,2.0,False
6524,2629624,99830,3,5,15,8.0,False
6525,386521,204811,26,6,17,6.0,False
6526,3401117,103232,24,4,23,11.0,False
6527,2515627,56727,3,1,16,5.0,False
6528,1373043,22792,6,3,18,4.0,False
6529,2740945,73307,11,3,13,5.0,False
6530,3139704,170158,17,0,9,7.0,False
6531,1666075,109680,11,1,14,11.0,False
6532,739786,19781,6,6,0,8.0,False
6533,2723561,58580,10,3,11,9.0,False
6534,230512,94664,4,1,13,7.0,False
6535,1637909,170591,48,0,12,5.0,False
6536,2399451,37837,9,0,8,30.0,False
6537,549963,33864,22,0,16,6.0,False
6538,477764,93559,9,6,20,6.0,False
6539,111677,154350,1,0,13,,True
6540,2058875,22906,23,1,9,30.0,False
6541,41435,26071,3,5,13,30.0,False
6542,1730113,131530,9,1,17,21.0,False
6543,1421743,35207,3,1,14,30.0,False
6544,2225754,90696,5,5,14,10.0,False
6545,2436538,79809,29,0,17,4.0,False
6546,1515411,127046,6,3,9,8.0,False
6547,3151662,157393,30,5,17,7.0,False
6548,99336,194290,4,1,10,8.0,False
6549,2618524,148592,1,1,9,,True
6550,2078576,204864,6,0,17,28.0,False
6551,2963790,75210,4,3,15,30.0,False
6552,571045,118708,24,2,17,6.0,False
6553,1754322,98226,52,1,14,6.0,False
6554,1747735,17800,13,6,11,12.0,False
6555,2295017,82004,46,1,17,7.0,False
6556,978823,123327,12,3,10,5.0,False
6557,817576,90513,41,1,11,0.0,False
6558,1813655,158440,47,1,15,3.0,False
6559,2398786,127409,44,0,17,3.0,False
6560,649001,184855,26,0,14,15.0,False
6561,2130391,56745,46,2,9,7.0,False
6562,109909,59898,41,0,16,21.0,False
6563,1112748,75384,4,5,9,5.0,False
6564,3254901,25144,4,5,11,4.0,False
6565,2988232,165669,18,4,20,5.0,False
6566,2443251,173871,8,3,16,30.0,False
6567,2878549,150647,34,3,8,8.0,False
6568,450653,50790,13,6,14,14.0,False
6569,2923298,8365,69,3,10,1.0,False
6570,1090234,110479,52,5,10,4.0,False
6571,2039991,43550,15,2,15,8.0,False
6572,1269619,189471,8,1,13,6.0,False
6573,2056659,99913,3,0,17,28.0,False
6574,3150564,190956,31,1,13,7.0,False
6575,2963068,122980,7,3,16,19.0,False
6576,261211,53488,67,3,11,3.0,False
6577,3070552,36588,46,4,9,2.0,False
6578,1377209,155715,26,0,16,9.0,False
6579,426612,139425,5,5,16,14.0,False
6580,1599912,178876,6,1,17,14.0,False
6581,3166447,162703,7,0,16,28.0,False
6582,472011,159126,28,1,7,8.0,False
6583,849029,154190,28,3,15,1.0,False
6584,891843,46375,41,0,9,8.0,False
6585,1796526,1307,1,0,15,,True
6586,818439,88514,3,6,10,13.0,False
6587,2592056,189352,5,0,13,5.0,False
6588,2214358,80047,1,2,12,,True
6589,814745,14629,1,0,11,,True
6590,607635,46640,3,1,16,15.0,False
6591,736203,108163,7,1,15,9.0,False
6592,1404316,71797,8,1,18,4.0,False
6593,2916430,109999,34,1,8,3.0,False
6594,2336590,66934,17,2,17,8.0,False
6595,1476315,20771,47,6,11,3.0,False
6596,2456232,71879,5,0,20,6.0,False
6597,3341813,175064,5,3,14,25.0,False
6598,1056671,116353,11,1,13,7.0,False
6599,992620,13193,3,4,10,7.0,False
6600,209937,153425,41,2,11,4.0,False
6601,1846042,134380,13,0,13,7.0,False
6602,66895,163105,32,0,15,7.0,False
6603,2978587,61519,18,5,9,6.0,False
6604,3201585,130821,3,3,17,10.0,False
6605,3194229,175071,29,6,10,8.0,False
6606,306548,90905,12,2,7,8.0,False
6607,3175752,142900,4,3,12,19.0,False
6608,2422696,13921,17,6,17,21.0,False
6609,3396533,159710,21,0,14,6.0,False
6610,1246556,32757,20,0,15,7.0,False
6611,370112,72605,3,2,13,9.0,False
6612,1775563,5325,37,0,10,4.0,False
6613,1923185,141164,15,1,15,6.0,False
6614,2604992,45184,2,2,10,5.0,False
6615,1094508,20381,6,5,10,30.0,False
6616,337697,134407,32,6,18,1.0,False
6617,1855992,139882,69,3,9,4.0,False
6618,1057096,126204,3,0,9,30.0,False
6619,387063,101658,6,0,12,6.0,False
6620,1030157,45269,7,2,17,22.0,False
6621,1638773,91505,3,0,17,22.0,False
6622,808467,77318,7,0,9,2.0,False
6623,833685,174248,18,1,6,9.0,False
6624,1069437,183707,6,0,16,7.0,False
6625,455463,201140,4,0,12,30.0,False
6626,2051849,161723,2,6,14,6.0,False
6627,3025318,92294,37,1,17,6.0,False
6628,2915870,136073,6,2,17,2.0,False
